City,ZipCode,admname1,adm1,adm2,placename,Clown_Name,Clown_Na_1,Country
BARCELONETA,617,Barceloneta,017,,Barceloneta,POTOCO,POTOCO,Puerto Rico
BARCELONETA,617,Barceloneta,017,,Barceloneta,ARCOIRIS,ARCOIRIS,Puerto Rico
BARRINGTON,8007,New Jersey,NJ,Camden,Barrington,"BUMPER ""T""","BUMPER ""T""",USA
BARSTOW,92311,California,CA,San Bernardino,Barstow,ALFIE,ALFIE,USA
BARTLESVILLE,74003,Oklahoma,OK,Washington,Bartlesville,OOPS,OOPS,USA
BARTLESVILLE,74006,Oklahoma,OK,Washington,Bartlesville,BABBLIN BARKER,BABBLIN BARKER,USA
BARTLESVILLE,74003,Oklahoma,OK,Washington,Bartlesville,DR. DOODLES,DR. DOODLES,USA
BARTLESVILLE,74006,Oklahoma,OK,Washington,Bartlesville,MOSIE,MOSIE,USA
BARTLESVILLE,74005,Oklahoma,OK,Washington,Bartlesville,CAPTAIN SQUIRT,CAPTAIN SQUIRT,USA
BARTLESVILLE,74006,Oklahoma,OK,Washington,Bartlesville,GIGI,GIGI,USA
BARTLESVILLE,74003,Oklahoma,OK,Washington,Bartlesville,NURSE BUBBLES,NURSE BUBBLES,USA
BARTLESVILLE,74003,Oklahoma,OK,Washington,Bartlesville,BOO BOO,BOO BOO,USA
BARTLESVILLE,74006,Oklahoma,OK,Washington,Bartlesville,MR BILL,MR BILL,USA
BARTLESVILLE,74006,Oklahoma,OK,Washington,Bartlesville,MAESTRO BOOM BOOM,MAESTRO BOOM BOOM,USA
BARTLESVILLE,74003,Oklahoma,OK,Washington,Bartlesville,STAR SHINE,STARSHINE,USA
BARTLESVILLE,74003,Oklahoma,OK,Washington,Bartlesville,MAMA MOON SHINE,MAMA MOON SHINE,USA
BARTLESVILLE,74006,Oklahoma,OK,Washington,Bartlesville,CANDY,CANDY,USA
BARTLESVILLE,74006,Oklahoma,OK,Washington,Bartlesville,PUZZLES,PUZZLES,USA
BARTLESVILLE,74006,Oklahoma,OK,Washington,Bartlesville,ZEE-BO,ZEE-BO,USA
BARTOW,33830,Florida,FL,Polk,Bartow,MAXSO THE CLOWN,MAXSO THE CLOWN,USA
BASSFIELD,39421,Mississippi,MS,Jefferson Davis,Bassfield,SLICK,SLICK,USA
BATAVIA,60510,Illinois,IL,Kane,Batavia,CHEERIO,CHEERIO,USA
BATH,14810,New York,NY,Steuben,Bath,POPPY,POPPY,USA
BATH,14810,New York,NY,Steuben,Bath,MS DILLY,MS DILLY,USA
BATH,44210,Ohio,OH,Summit,Bath,ROSEBUD,ROSEBUD,USA
BATON RIDGE,70817,Louisiana,LA,East Baton Rouge,Baton Rouge,GRAMMY DEETS,GRAMMY DEETS,USA
BATON ROUGE,70817,Louisiana,LA,East Baton Rouge,Baton Rouge,SILLY NILLY,SILLY NILLY,USA
BATON ROUGE,70816,Louisiana,LA,East Baton Rouge,Baton Rouge,BALLOONI,BALLOONI,USA
BATTLE CREEK,48017,Michigan,MI,Oakland,Clawson,ROSEBUD,ROSEBUD,USA
BATTLE CREEK,49015,Michigan,MI,Calhoun,Battle Creek,LITTLE TOOT,LITTLE TOOT,USA
BATTLE CREEK,49017,Michigan,MI,Calhoun,Battle Creek,SPRINKLES,SPRINKLES,USA
BAYAMON,957,Bayamon,021,,Bayamon,MIGUELIN,MIGUELIN,Puerto Rico
BAYAMON,956,Bayamon,021,,Bayamon,BOMBITA,BOMBITA,Puerto Rico
BAYAMON,956,Bayamon,021,,Bayamon,,,Puerto Rico
BAYAMON,959,Bayamon,021,,Bayamon,JOBOLIN,JOBOLIN,Puerto Rico
BAYAMON,958,Bayamon,021,,Bayamon,PERULI,PERULI,Puerto Rico
BAYAMON,959,Bayamon,021,,Bayamon,ESPERANZITA,ESPERANZITA,Puerto Rico
BAYONET POINT,34667,Florida,FL,Pasco,Hudson,HUGGIE BEAR,HUGGIE BEAR,USA
BAYONNE,7002,New Jersey,NJ,Hudson,Bayonne,JOON,JOON,USA
BAYSIDE,11360,New York,NY,Queens,Bayside,POPPY,POPPY,USA
BAYSIDE,11360,New York,NY,Queens,Bayside,DAISY,DAISY,USA
BAYTOWN,77521,Texas,TX,Harris,Baytown,WINK,WINK,USA
BAYTOWN,77521,Texas,TX,Harris,Baytown,CHOO-CHOO,CHOO-CHOO,USA
BEATRICE,68310,Nebraska,NE,Gage,Beatrice,FANCYPANTS/CUPCAKE,FANCYPANTS/CUPCAKE,USA
BEAUFORT,28516,North Carolina,NC,Carteret,Beaufort,SAVANNAH WESLEY,SAVANNAH WESLEY,USA
BEAUMONT,77708,Texas,TX,Jefferson,Beaumont,BLOSSOM,BLOSSOM,USA
BEAUMONT,77706,Texas,TX,Jefferson,Beaumont,JINGLES,JINGLES,USA
BEAVERDAM,23015,Virginia,VA,Hanover,Beaverdam,KIMI,KIMI,USA
BEAVERTON,97007,Oregon,OR,Washington,Beaverton,COOKIE,COOKIE,USA
BEAVERTON,97007,Oregon,OR,Washington,Beaverton,CHIP,CHIP,USA
BEDFORD,15522,Pennsylvania,PA,Bedford,Bedford,'LIL TEAPOT,'LIL TEAPOT,USA
BEDFORD,15522,Pennsylvania,PA,Bedford,Bedford,SMILEY,SMILEY,USA
BEDFORD,76021,Texas,TX,Tarrant,Bedford,MISCHIEF,MISCHIEF,USA
BEDFORD,76021,Texas,TX,Tarrant,Bedford,SILLIE SALLIE,SILLIE SALLIE,USA
BEDFORD,76021,Texas,TX,Tarrant,Bedford,MOUSEY,MOUSEY,USA
BEDFORD,76021,Texas,TX,Tarrant,Bedford,FANNIE,FANNIE,USA
BEDFORD,76021,Texas,TX,Tarrant,Bedford,BETH ANN,BETH ANN,USA
BEDMINSTER,7921,New Jersey,NJ,Somerset,Bedminster,DAZEE,DAZEE,USA
BEECH GROVE,46107,Indiana,IN,Marion,Beech Grove,HUGABUG,HUG-A-BUG,USA
BEL AIR,21014,Maryland,MD,Harford,Bel Air,NELLYBELLE,NELLYBELLE,USA
BEL AIR,21014,Maryland,MD,Harford,Bel Air,NELLYBELLE,NELLYBELLE,
BELCHERTOWN,1007,Massachusetts,MA,Hampshire,Belchertown,DIZZY,DIZZY,USA
BELFAIR,98528,Washington,WA,Mason,Belfair,LOLLY,LOLLY,USA
BELGRADE,59714,Montana,MT,Gallatin,Belgrade,POCKETS,POCKETS,USA
BELGRADE,59714,Montana,MT,Gallatin,Belgrade,MAY BEE,MAY BEE,USA
BELLAIRE,77401,Texas,TX,Harris,Bellaire,BINKIE,BINKIE,USA
BELLBROOK,45305,Ohio,OH,Greene,Bellbrook,RICH,RICH,USA
BELLEFONTAINE,43311,Ohio,OH,Logan,Bellefontaine,SNAPTRAP,SNAPTRAP,USA
BELLEROSE,11426,New York,NY,Queens,Bellerose,IPPY,IPPY,USA
BELLEROSE,11426,New York,NY,Queens,Bellerose,OTTO,OTTO,USA
BELLEVILLE,62221,Illinois,IL,St. Clair,Belleville,SPARKY,SPARKY,USA
BELLEVILLE,62220,Illinois,IL,St. Clair,Belleville,ROSIE,ROSIE,USA
BELLEVILLE,48111,Michigan,MI,Wayne,Belleville,DOODLES,DOODLES,USA
BELLEVUE,98006,Washington,WA,King,Bellevue,COCO BLEW,COCO BLEW,USA
BELLEVUE,68005,Nebraska,NE,Sarpy,Bellevue,BUBBA,BUBBA,USA
BELLEVUE,68005,Nebraska,NE,Sarpy,Bellevue,TRIXIE,TRIXIE,USA
BELLEVUE,68123,Nebraska,NE,Sarpy,Bellevue,DR OOPS,DR OOPS,USA
BELLEVUE,68005,Nebraska,NE,Sarpy,Bellevue,WOWEE,WOWEE,USA
BELLEVUE,68123,Nebraska,NE,Sarpy,Bellevue,OOPSIE DAISY,OOPSIE DAISY,USA
BELLINGHAM,98229,Washington,WA,Whatcom County,Bellingham,ZIG ZAG,ZIG ZAG,USA
BELLINGHAM,98229,Washington,WA,Whatcom County,Bellingham,RAGZ,RAGZ,USA
BELLINGHAM,2019,Massachusetts,MA,Norfolk,Bellingham,GYZMO,GYZMO,USA
BELLMAWR,8031,New Jersey,NJ,Camden,Bellmawr,ANNABELLE,ANNABELLE,USA
BELMONT,2478,Massachusetts,MA,Middlesex,Belmont,COMPASS ROSE,COMPASS ROSE,USA
BELMONT,94002,California,CA,San Mateo,Belmont,BINTY,BINTY,USA
BELOIT,53511,Wisconsin,WI,Rock,Beloit,RIBBON,RIBBON,USA
BELTSVILLE,20705,Maryland,MD,Prince George's,Beltsville,BARNEY,BARNEY,USA
BELTSVILLE,20705,Maryland,MD,Prince George's,Beltsville,BARNEY,BARNEY,
BENBROOK,76126,Texas,TX,Tarrant,Fort Worth,DAISY,DAISY,USA
BENNINGTON,68007,Nebraska,NE,Douglas,Bennington,DINK,DINK,USA
BENSALEM,19020,Pennsylvania,PA,Bucks,Bensalem,BLUE,BLUE,USA
BENSON,85602,Arizona,AZ,Cochise,Benson,SUNFLOWER,SUNFLOWER,USA
BENTON,42025,Kentucky,KY,Marshall,Benton,BUTTERFINGERS,BUTTERFINGERS,USA
BENTON CITY,99320,Washington,WA,Benton,Benton City,BUDD'NS,BUDD'NS,USA
BENTONVILLE,72712,Arkansas,AR,Benton,Bentonville,LOLLY-OLLIE,LOLLY-OLLIE,USA
BENTONVILLE,72712,Arkansas,AR,Benton,Bentonville,KAZOO,KAZOO,USA
BENTONVILLE,72712,Arkansas,AR,Benton,Bentonville,DR FUNNYBONE,DR FUNNYBONE,USA
BENTONVILLE,72712,Arkansas,AR,Benton,Bentonville,FISH-BUCKET,FISH-BUCKET,USA
BENTONVILLE,72712,Arkansas,AR,Benton,Bentonville,IMA IMPA,IMA IMPA,USA
BERGENFIELD,7621,New Jersey,NJ,Bergen,Bergenfield,VAL-N-TYNE,VAL-N-TYNE,USA
BERKELEY,63134,Missouri,MO,St. Louis,Saint Louis,ELMO,ELMO,USA
BERWYN,19312,Pennsylvania,PA,Chester,Berwyn,DR. DAISY BUTTONS,DR. DAISY BUTTONS,USA
BERWYN,60402,Illinois,IL,Cook,Berwyn,CAPPY,CAPPY,USA
BERWYN HEIGHTS,20740,Maryland,MD,Prince George's,College Park,BIBBLE,BIBBLE,USA
BERWYN HEIGHTS,20740,Maryland,MD,Prince George's,College Park,BIBBLE,BIBBLE,
BETHANY,73008,Oklahoma,OK,Oklahoma,Bethany,SCOOTER,SCOOTER,USA
BETHANY,6524,Connecticut,CT,New Haven,Bethany,DINGBAT,DINGBAT,USA
BETHEL PARK,15102,Pennsylvania,PA,Allegheny,Bethel Park,SPARKLES,SPARKLES,USA
BETHESDA,20814,Maryland,MD,Montgomery,Bethesda,JELLYBEAN,JELLY BEAN,USA
BETHESDA,20814,Maryland,MD,Montgomery,Bethesda,BEPO,BEPO,USA
BETHESDA,20814,Maryland,MD,Montgomery,Bethesda,JELLYBEAN,JELLY BEAN,
BETHESDA,20814,Maryland,MD,Montgomery,Bethesda,BEPO,BEPO,
BETHLEHEM,6751,Connecticut,CT,Litchfield,Bethlehem,JINKA,JINKA,USA
BETHLEHEM,18017,Pennsylvania,PA,Northampton,Bethlehem,PRINCESS RAINBOW,PRINCESS RAINBOW,USA
BETHLEHEM,18017,Pennsylvania,PA,Northampton,Bethlehem,MARY SUNSHINE,MARY SUNSHINE,USA
BETHLEHEM,18017,Pennsylvania,PA,Northampton,Bethlehem,ANDY,ANDY,USA
BETHLEHEM,18018,Pennsylvania,PA,Northampton,Bethlehem,PRECIOUS,PRECIOUS,USA
BEULAH,49617,Michigan,MI,Benzie,Beulah,PATCHES,PATCHES,USA
BEVERLY HILLS,90210,California,CA,Los Angeles,Beverly Hills,,,USA
BIG BEAR CITY,92314,California,CA,San Bernardino,Big Bear City,BOBO,BOBO,USA
BIG RAPIDS,49307,Michigan,MI,Mecosta,Big Rapids,PINKY,PINKY,USA
BIG RAPIDS,49307,Michigan,MI,Mecosta,Big Rapids,PROFESSOR NO-IT-AWL,PROFESSOR NO-IT-AWL,USA
BIG SANDY,75755,Texas,TX,Upshur,Big Sandy,SPLASH,SPLASH,USA
BIG SPRING,79720,Texas,TX,Howard,Big Spring,DIMPLE,DIMPLE,USA
BIG SPRING,79720,Texas,TX,Howard,Big Spring,,,USA
BIGGS,95917,California,CA,Butte,Biggs,CAP'N JACK,CAP'N JACK,USA
BIGGS,95917,California,CA,Butte,Biggs,POKEY,POKEY,USA
BIGGS,95917,California,CA,Butte,Biggs,TOOTIE-WOOSIE,TOOTIE-WOOSIE,USA
BILLERICA,1821,Massachusetts,MA,Middlesex,Billerica,COOKIE,COOKIE,USA
BILLERICA,1821,Massachusetts,MA,Middlesex,Billerica,NANNY,NANNY,USA
BILLINGS,59101,Montana,MT,Yellowstone,Billings,PATTYCAKES,PATTY CAKES,USA
BILLINGS,59101,Montana,MT,Yellowstone,Billings,B BOP,B BOP,USA
BILLINGS,59102,Montana,MT,Yellowstone,Billings,LOLLY,LOLLY,USA
BILLINGS,59101,Montana,MT,Yellowstone,Billings,PINKIE,PINKIE,USA
BILLINGS,59102,Montana,MT,Yellowstone,Billings,TUMBLEWEED,TUMBLEWEED,USA
BILLINGS,59102,Montana,MT,Yellowstone,Billings,PINS,PINS,USA
BILLINGS,59105,Montana,MT,Yellowstone,Billings,ELFKIN,ELFKIN,USA
BILLINGS,59101,Montana,MT,Yellowstone,Billings,,,USA
BIRMINGHAM,35214,Alabama,AL,Jefferson,Birmingham,MISS PRISSY,MISS PRISSY,USA
BIRMINGHAM,35216,Alabama,AL,Jefferson,Birmingham,LUCYLU,LUCYLU,USA
BIRMINGHAM,35243,Alabama,AL,Jefferson,Birmingham,PETALS,PETALS,USA
BIRMINGHAM,35222,Alabama,AL,Jefferson,Birmingham,GG,GG,USA
BIRMINGHAM,35226,Alabama,AL,Jefferson,Birmingham,BREEZIE,BREEZIE,USA
BIRMINGHAM,35242,Alabama,AL,Shelby,Birmingham,RAZAMATAZ,RAZAMATAZ,USA
BIRMINGHAM,35216,Alabama,AL,Jefferson,Birmingham,WHISTLER,WHISTLER,USA
BIRMINGHAM,35222,Alabama,AL,Jefferson,Birmingham,FLIGHTY,FLIGHTY,USA
BIXBY,74008,Oklahoma,OK,Tulsa,Bixby,I DUNNO,I DUNNO,USA
BIXBY,74008,Oklahoma,OK,Tulsa,Bixby,CHATTERS,CHATTERS,USA
BIXBY,74008,Oklahoma,OK,Tulsa,Bixby,BOBO THE HOBO,BOBO THE HOBO,USA
BLACKFOOT,83221,Idaho,ID,Bingham,Blackfoot,PEACHES,PEACHES,USA
BLACKLICK,43004,Ohio,OH,Franklin,Blacklick,GENO,GENO,USA
BLACKSTONE,23824,Virginia,VA,Nottoway,Blackstone,PUMPKIN,PUMPKIN,USA
BLACKSTONE,23824,Virginia,VA,Nottoway,Blackstone,ANDE,ANDE,USA
BLAINE,55434,Minnesota,MN,Anoka,Minneapolis,TRICKIE,TRICKIE,USA
BLAINE,55434,Minnesota,MN,Anoka,Minneapolis,TD,TD,USA
BLANCO,78606,Texas,TX,Blanco,Blanco,WHISTLES,WHISTLES,USA
BLASDELL,14219,New York,NY,Erie,Buffalo,PERIWINKLE,PERIWINKLE,USA
BLAUVELT,10913,New York,NY,Rockland,Blauvelt,SPATS,SPATS,USA
BLENCOE,51523,Iowa,IA,Monona,Blencoe,SPUNKY,SPUNKY,USA
BLISSFIELD,49228,Michigan,MI,Lenawee,Blissfield,CALICO,CALICO,USA
BLOOMINGTON,55431,Minnesota,MN,Hennepin,Minneapolis,PETALS DA CLOWN,PETALS DA CLOWN,USA
BLOOMINGTON,55438,Minnesota,MN,Hennepin,Minneapolis,HERBIE THE CLOWN,HERBIE THE CLOWN,USA
BLOOMINGTON,61704,Illinois,IL,McLean,Bloomington,TRUFFLES,TRUFFLES,USA
BLOOMINGTON,47403,Indiana,IN,Monroe,Bloomington,POLKA DOT,POLKA DOT,USA
BLOOMSDALE,63627,Missouri,MO,Ste. Genevieve,Bloomsdale,BYRDIE,BYRDIE,USA
BLUE SPRINGS,64015,Missouri,MO,Jackson,Blue Springs,TINKER JOHN,TINKER JOHN,USA
BLUE SPRINGS,64015,Missouri,MO,Jackson,Blue Springs,FLOWERBELL,FLOWERBELL,USA
BLUE SPRINGS,64015,Missouri,MO,Jackson,Blue Springs,MISS FIT,MISS FIT,USA
BLUFFTON,29909,South Carolina,SC,Jasper County,Okatie,FEATHER,FEATHER,USA
BLUFFTON,29909,South Carolina,SC,Jasper County,Okatie,POK-A-DOT,POK-A-DOT,USA
BLUFFTON,29909,South Carolina,SC,Jasper County,Okatie,UFFDA,UFFDA,USA
BOCA RATON,33432,Florida,FL,Palm Beach,Boca Raton,VALENTINE,VALENTINE,USA
BOCA RATON,33498,Florida,FL,Palm Beach,Boca Raton,PATCHES,PATCHES,USA
BOCA RATON,33498,Florida,FL,Palm Beach,Boca Raton,GIGGLES,GIGGLES,USA
BOCA RATON,33486,Florida,FL,Palm Beach,Boca Raton,FRANKIE,FRANKIE,USA
BOCA RATON,33433,Florida,FL,Palm Beach,Boca Raton,BOBBI,BOBBI,USA
BOCA RATON,33433,Florida,FL,Palm Beach,Boca Raton,PERFESSER,PERFESSER,USA
BOERNE,78006,Texas,TX,Kendall,Boerne,PATCHES,PATCHES,USA
BOERNE,78006,Texas,TX,Kendall,Boerne,VALENTINE,VALENTINE,USA
BOISE,83704,Idaho,ID,Ada,Boise,,,USA
BOISE,83709,Idaho,ID,Ada,Boise,DUMBELLA DUMPLING-D D,DUMBELLA DUMPLING-D D,USA
BOISE,83709,Idaho,ID,Ada,Boise,SCOOTER,SCOOTER,USA
BOISE,83704,Idaho,ID,Ada,Boise,,,USA
BOISE,83704,Idaho,ID,Ada,Boise,BOOMER,BOOMER,USA
BOISE,83713,Idaho,ID,Ada,Boise,FUZZLE,FUZZLE,USA
BOISE,83713,Idaho,ID,Ada,Boise,FUMBLES,FUMBLES,USA
BOISE,83704,Idaho,ID,Ada,Boise,DAFFY,DAFFY,USA
BOISE,83709,Idaho,ID,Ada,Boise,GRACIE,GRACIE,USA
BOISE,83713,Idaho,ID,Ada,Boise,CARROTS,CARROTS,USA
BOISE,83709,Idaho,ID,Ada,Boise,PAPA BIRD,PAPA BIRD,USA
BOISE,83709,Idaho,ID,Ada,Boise,MISS PURDY,MISS PURDY,USA
BOISE,83709,Idaho,ID,Ada,Boise,BUBBY,BUBBY,USA
BOISE,83709,Idaho,ID,Ada,Boise,HUGGY,HUGGY,USA
BOISE,83702,Idaho,ID,Ada,Boise,BUBBALEE,BUBBALEE,USA
BOISE,83707,Idaho,ID,Ada,Boise,FELICIA FACELIFTER,FELICIA FACELIFTER,USA
BOISE,83705,Idaho,ID,Ada,Boise,CUDDLES,CUDDLES,USA
BOISE,83703,Idaho,ID,Ada,Boise,TULIP,TULIP,USA
BOISE,83703,Idaho,ID,Ada,Boise,PETUNIA,PETUNIA,USA
BOISE,83709,Idaho,ID,Ada,Boise,KATIE,KATIE,USA
BOISE,83716,Idaho,ID,Ada,Boise,CHEEKS,CHEEKS,USA
BOISE,83704,Idaho,ID,Ada,Boise,SPARKLE'S,SPARKLES,USA
BOMOSEEN,5732,Vermont,VT,Rutland,Bomoseen,BOBO,BOBO,USA
BONITA,91902,California,CA,San Diego,Bonita,WOWER,WOWER,USA
BONITA,91908,California,CA,San Diego,Bonita,DELLY THE CLOWN,DELLY THE CLOWN,USA
BONITA SPRINGS,34135,Florida,FL,Lee,Bonita Springs,BEEDEEDLE,BEEDEEDLE,USA
BONITA SPRINGS,34135,Florida,FL,Lee,Bonita Springs,LOONEY TUNES,LOONEY TUNES,USA
BONNER SPRINGS,66012,Kansas,KS,Wyandotte,Bonner Springs,BO,BO,USA
BONNEY LAKE,98391,Washington,WA,Pierce County,Bonney Lake,GLITTERBUG,GLITTERBUG,USA
BONNEY LAKE,98391,Washington,WA,Pierce County,Bonney Lake,BEEP BEEP,BEEP BEEP,USA
BOONE,50036,Iowa,IA,Boone,Boone,SKATE-O,SKATE-O,USA
BOONSBORO,21713,Maryland,MD,Washington,Boonsboro,BEAR-BEAR,BEAR-BEAR,USA
BOONSBORO,21713,Maryland,MD,Washington,Boonsboro,BEAR-BEAR,BEAR-BEAR,
BOSSIER CITY,71112,Louisiana,LA,Bossier,Bossier City,CAPRI THE CLOWN,CAPRI THE CLOWN,USA
BOSSIER CITY,71112,Louisiana,LA,Bossier,Bossier City,CE CE,CE CE,USA
BOSTON,2124,Massachusetts,MA,Suffolk,Boston,FAT MEAT,FAT MEAT,USA
BOSTON,2124,Massachusetts,MA,Suffolk,Boston,JOEY,JOEY,USA
BOTHELL,98011,Washington,WA,King,Bothell,MRS. CRUMB,MRS. CRUMB,USA
BOTHELL,98011,Washington,WA,King,Bothell,BARBO,BARBO,USA
BOTHELL,98011,Washington,WA,King,Bothell,WHO R U,WHO R U,USA
BOULDER JUNCTION,54512,Wisconsin,WI,Vilas,Boulder Junction,TUTU CUTE,TUTU CUTE,USA
BOWIE,20715,Maryland,MD,Prince George's,Bowie,SUGAR BEAR,SUGAR BEAR,USA
BOWIE,20715,Maryland,MD,Prince George's,Bowie,DINGBAT,DINGBAT,USA
BOWIE,20715,Maryland,MD,Prince George's,Bowie,SUGAR BEAR,SUGAR BEAR,
BOWIE,20715,Maryland,MD,Prince George's,Bowie,DINGBAT,DINGBAT,
BOWLING GREEN,43402,Ohio,OH,Wood,Bowling Green,,,USA
BOYNTON BEACH,33436,Florida,FL,Palm Beach,Boynton Beach,CURLY,CURLY,USA
BOYNTON BEACH,33437,Florida,FL,Palm Beach,Boynton Beach,SUNFLOWER,SUNFLOWER,USA
BOYNTON BEACH,33436,Florida,FL,Palm Beach,Boynton Beach,PATCHES,PATCHES,USA
BOYNTON BEACH,33435,Florida,FL,Palm Beach,Boynton Beach,DOODLES,DOODLES,USA
BOYNTON BEACH,33435,Florida,FL,Palm Beach,Boynton Beach,QUACKERS,QUACKERS,USA
BOYNTON BEACH,33437,Florida,FL,Palm Beach,Boynton Beach,WACKY JACKY,WACKY JACK,USA
BOYNTON BEACH,33426,Florida,FL,Palm Beach,Boynton Beach,MISS FEATHERS,MISS FEATHERS,USA
BOYNTON BEACH,33437,Florida,FL,Palm Beach,Boynton Beach,LIZZY,LIZZY,USA
BOYNTON BEACH,33424,Florida,FL,Palm Beach,Boynton Beach,KING ARTY THE HOBO,KING ARTY THE HOBO,USA
BOYNTON BEACH,33436,Florida,FL,Palm Beach,Boynton Beach,BUSTER,BUSTER,USA
BOYNTON BEACH,33437,Florida,FL,Palm Beach,Boynton Beach,,,USA
BOZEMAN,59771,Montana,MT,Gallatin,Bozeman,PEPI,PEPI,USA
BRADENTON,34210,Florida,FL,Manatee,Bradenton,TOOTIE FROOTIE,TOOTIE FROOTIE,USA
BRADENTON,34209,Florida,FL,Manatee,Bradenton,TWINKS,TWINKS,USA
BRADENTON,34203,Florida,FL,Manatee,Bradenton,ROSEBUD,ROSEBUD,USA
BRADENTON,34209,Florida,FL,Manatee,Bradenton,OOGLES,OOGLES,USA
BRADENTON,34203,Florida,FL,Manatee,Bradenton,BIG BUCKS,BIG BUCKS,USA
BRADENTON,34207,Florida,FL,Manatee,Bradenton,WOODY,WOODY,USA
BRADENTON,34203,Florida,FL,Manatee,Bradenton,GOODY-TOO-SHOOZ,GOODY-TOO-SHOOZ,USA
BRADFORD,3221,New Hampshire,NH,Merrimack,Bradford,RAINBOW,RAINBOW,USA
BRADLEY,4411,Maine,ME,Penobscot,Bradley,DRIFTWOOD,DRIFTWOOD,USA
BRANCHVILLE,35120,Alabama,AL,St. Clair,Odenville,LIL' DARLIN,LIL' DARLIN,USA
BRANDON,56315,Minnesota,MN,Douglas,Brandon,GIGGLES,GIGGLES,USA
BRANDON,39047,Mississippi,MS,Rankin,Brandon,INKY THE CLOWN,INKY THE CLOWN,USA
BRANDON,33511,Florida,FL,Hillsborough,Brandon,DAZEE,DAZEE,USA
BRANFORD,6405,Connecticut,CT,New Haven,Branford,ESMARELDA,ESMARELDA,USA
BRANSON,65616,Missouri,MO,Taney,Branson,FLOWER POT,FLOWER POT,USA
BRANSON,65616,Missouri,MO,Taney,Branson,YAK-YAK,YAK YAK,USA
BRECKENRIDGE HILLS,63114,Missouri,MO,St. Louis,Saint Louis,MZ-CHEE-VUS,MZ-CHEE-VUS,USA
BREESE,62230,Illinois,IL,Clinton,Breese,DAISY,DAISY,USA
BREMERTON,98310,Washington,WA,Kitsap,Bremerton,MR FRIENDLY,MR FRIENDLY,USA
BREMERTON,98312,Washington,WA,Kitsap,Bremerton,JOBEE,JOBEE,USA
BRENHAM,77833,Texas,TX,Washington,Brenham,SHAKESPEARE,SHAKESPEARE,USA
BRENHAM,77833,Texas,TX,Washington,Brenham,PATCHES,PATCHES,USA
BRENTWOOD,37027,Tennessee,TN,Williamson,Brentwood,SUNNY BEE,SUNNY BEE,USA
BREVARD,28712,North Carolina,NC,Transylvania,Brevard,CHICKLET,CHICKLET,USA
BREVARD,28712,North Carolina,NC,Transylvania,Brevard,TAPPY,TAPPY,USA
BREWER,4412,Maine,ME,Penobscot,Brewer,HOCUS-POCUS,HOCUS-POCUS,USA
BRICK,8724,New Jersey,NJ,Ocean,Brick,DEE DEE,DEE DEE,USA
BRIDGEPORT,6604,Connecticut,CT,Fairfield,Bridgeport,,,USA
BRIDGEPORT,6606,Connecticut,CT,Fairfield,Bridgeport,KARTOONY,KARTOONY,USA
BRIDGEPORT,62417,Illinois,IL,Lawrence,Bridgeport,CHESTER P BEAUREGARD ESQ.,CHESTER P BEAUREGARD ESQ.,USA
BRIDGETON,63044,Missouri,MO,St. Louis,Bridgeton,BUBBLES,BUBBLES,USA
BRIDGETON,63044,Missouri,MO,St. Louis,Bridgeton,SPARKLE,SPARKLE,USA
BRIDGETON,28519,North Carolina,NC,Craven,Bridgeton,,,USA
BRIDGETON,28519,North Carolina,NC,Craven,Bridgeton,KEYSTONE THE KOP,KEYSTONE THE KOP,USA
BRIDGEWATER,2324,Massachusetts,MA,Plymouth,Bridgewater,DR. TONEDEAF,DR. TONEDEAF,USA
BRIDGEWATER,8807,New Jersey,NJ,Somerset,Bridgewater,GIGIT,GIGIT,USA
BRIDGTON,4009,Maine,ME,Cumberland,Bridgton,PAINT DROPS,PAINT DROPS,USA
BRIGHTON,80601,Colorado,CO,Adams,Brighton,DR MIME,DR MIME,USA
BRINGHURST,46913,Indiana,IN,Carroll,Bringhurst,HUMDINGER,HUMDINGER,USA
BRISTOL,3222,New Hampshire,NH,Grafton,Bristol,HATS,HATS,USA
BRISTOW,20136,Virginia,VA,Prince William,Bristow,TJ,TJ,USA
BROADVIEW HEIGHTS,44147,Ohio,OH,Cuyahoga,Broadview Heights,RAZZ-MA-TAZZ,RAZZ-MA-TAZZ,USA
BROCKPORT,14420,New York,NY,Monroe,Brockport,TWINKLE,TWINKLE,USA
BROCKTON,2302,Massachusetts,MA,Plymouth,Brockton,DC THE CLOWN,DC THE CLOWN,USA
BROCKTON,2301,Massachusetts,MA,Plymouth,Brockton,MISS WINKIE,MISS WINKIE,USA
BROCKTON,2301,Massachusetts,MA,Plymouth,Brockton,MELODY,MELODY,USA
BROKEN ARROW,74012,Oklahoma,OK,Tulsa,Broken Arrow,FLORA BELLE/PROFESSOR NITWIT,FLORA BELLE/PROFESSOR NITWIT,USA
BROKEN ARROW,74012,Oklahoma,OK,Tulsa,Broken Arrow,BLOSSOM,BLOSSOM,USA
BROKEN ARROW,74012,Oklahoma,OK,Tulsa,Broken Arrow,LILY FIELD,LILY FIELD,USA
BROKEN ARROW,74012,Oklahoma,OK,Tulsa,Broken Arrow,FIDDLE STYX,FIDDLE STYX,USA
BROKEN ARROW,74011,Oklahoma,OK,Tulsa,Broken Arrow,COTTON CANDY,COTTON CANDY,USA
